text,label
RT @sedawymoha: @RandPaul @realDonaldTrump Our Beloved President Donald The Man Of Peace And Prosperity To Great America And The Whole Worlâ€¦,Recruitment
RT @Chicago1Ray: @RandPaul @realDonaldTrump No more blood for oil as long as @realDonaldTrump is President âœ”,Recruitment
RT @cjtruth: @RandPaul @QarriorP @realDonaldTrump Amen!  Not a lot of people understand what @realDonaldTrump has done!  It is truly amazinâ€¦,Recruitment
"RT @RandPaul: In his term, @realDonaldTrump has already brought home thousands of our brave soldiers. He wants the rest home by Christmas aâ€¦",Recruitment
"Thank you LIBERTARIANS. We are getting it all done, and FAST! VOTE TRUMP!!! https://t.co/ai2vTb1V3G",Recruitment
The process has long begun. Happening fast! https://t.co/nLLq7x0Bim,Recruitment
RT @realDerekUtley: Trump Supporters as far as you can see at Freedom Plaza https://t.co/DRCI7uswrb,Recruitment
Heading to Georgia now. See you soon!,Recruitment
"RT @TeamTrump: TONIGHT: Watch President @realDonaldTrump's Remarks from Waukesha, Wisconsin at 8:00 pm ET!

RSVP: https://t.co/5Fb0UaYEkNâ€¦",Recruitment
"This is good news, it means I won!Â 
cc: @RepDougCollins @SecretarySonny https://t.co/zO4AlPF8O0",Recruitment
"RT @NRA: President @realDonaldTrump won the debate!

""Why didn't you do that four years ago, @JoeBiden... I ran because of you because youâ€¦",Recruitment
"On my way, see you soon! https://t.co/7QW23k5b9r",Recruitment
https://t.co/vTEBvG1Ucj,Recruitment
...AND I WON THE ELECTION. VOTER FRAUD ALL OVER THE COUNTRY! https://t.co/9coP3R44UQ,Recruitment
"RT @alexbruesewitz: ðŸš¨ðŸš¨ðŸš¨

Fake News @BBCWorld reached out for an interview.

I agreed.

I let them know that their countryâ€™s opinion stoppedâ€¦",Recruitment
Dominion is running our Election. Rigged! https://t.co/xvwrpLpAZa,Recruitment
"...The worst polling ever, and then theyâ€™ll be back in four years to do it again. This is much more then voter and campaign finance suppression!",Recruitment
"Thank you OHIO! #VOTE
https://t.co/gsFSghkmdM https://t.co/oOzmfm8vCo",Recruitment
What a terrible thing for Biden to say! Rigged Election? https://t.co/jQXxeQCZU9,Recruitment
"RT @RudyGiuliani: REVEALED: Sworn Evidence Of Pervasive Voter Fraud #AffidavitsÂ 

Rudy Giuliani breaks it down here: https://t.co/HfvQzCHl8â€¦",Recruitment
I strongly stand with Kelly &amp; David. They are both great and MUST WIN! https://t.co/eqr95Lc2aC,Recruitment
"RT @DineshDSouza: Hey @JoeBiden, are you going to denounce this? https://t.co/uilzBZRrnL",Recruitment
"RT @realDonaldTrump: ANTIFA SCUM ran for the hills today when they tried attacking the people at the Trump Rally, because those people aggrâ€¦",Recruitment
Landed in Wisconsin. BIG CROWD. On my way!,Recruitment
"As I have long said, @Pfizer and the others would only announce a Vaccine after the Election, because they didnâ€™t have the courage to do it before. Likewise, the @US_FDA should have announced it earlier, not for political purposes, but for saving lives!",Recruitment
"...ABC/WaPo had me down 17 points in Wisconsin, the day before the election, and I WON! In Iowa, the polls had us 4 points down, and I won by 8.2%! Fox News and Quinnipiac were wrong on everything...",Recruitment
".@FoxNews, @QuinnipiacPoll, ABC/WaPo, NBC/WSJ were so inaccurate with their polls on me, that it really is tampering with an Election. They were so far off in their polling, and in their attempt to suppress - that they should be called out for Election Interference...",Recruitment
RT @dbongino: THIS ðŸ‘‡ðŸ»ðŸ‘‡ðŸ»,Recruitment
"Pleased to announce that @KLoeffler &amp; @sendavidperdue have just joined our great #StopTheSteal group of Senators. They will fight the ridiculous Electoral College Certification of Biden. How do you certify numbers that have now proven to be wrong and, in many cases, fraudulent!",Recruitment
"If Joe Biden were President, you wouldnâ€™t have the Vaccine for another four years, nor would the @US_FDA have ever approved it so quickly. The bureaucracy would have destroyed millions of lives!",Recruitment
"The @US_FDA and the Democrats didnâ€™t want to have me get a Vaccine WIN, prior to the election, so instead it came out five days later â€“ As Iâ€™ve said all along!",Recruitment
Who will be running for Governor of the Great State of Ohio? Will be hotly contested!,Recruitment
"Another Vaccine just announced. This time by Moderna, 95% effective. For those great â€œhistoriansâ€, please remember that these great discoveries, which will end the China Plague, all took place on my watch!",Recruitment
"RT @realDonaldTrump: John Bolton was one of the dumbest people in government that Iâ€™ve had the â€œpleasureâ€ to work with. A sullen, dull andâ€¦",Recruitment
"RT @DonaldJTrumpJr: Yesterday @realDonaldTrump granted Duke Tanner clemency after 16 years in prison

He was sentenced to LIFE in prison foâ€¦",Radicalism
"RT @PressSec: President @realDonaldTrump makes it look easy, but you cannot overstate the historic WINS he has achieved on the world stage!â€¦",Radicalism
"RT @newsmax: Ric Grenell: The case against Michael Flynn was ""completely OVERBLOWN."" https://t.co/v1lfHDa9cn",Radicalism
"Mike Pence didnâ€™t have the courage to do what should have been done to protect our Country and our Constitution, giving States a chance to certify a corrected set of facts, not the fraudulent or inaccurate ones which they were asked to previously certify. USA demands the truth!",Radicalism
He should pay a big price for his subversion! https://t.co/1nFjPBpvfV,Radicalism
â€œStatistical sampling to prove widespread voter fraud...multiple accounts of fraud and voting irregularities may overturn electionâ€...call for paper ballots.  @RandPaul  @OANN,Radicalism
"Our Economy is doing great, and is ready to set new records - best ever (Again!). Biden will destroy everything with his massive Tax Increases. Donâ€™t let it happen!!!",Radicalism
Please support our Capitol Police and Law Enforcement. They are truly on the side of our Country. Stay peaceful!,Radicalism
A brave patriot. More &amp; more people are stepping forward to expose this Rigged Election! https://t.co/DfOVDQu2Qp,Radicalism
RT @WhiteHouse: LIVE: President @realDonaldTrump gives remarks on delivering lower prescription drug prices https://t.co/7ake5jCbKv,Radicalism
"RT @newsmax: ""They got caught.""  - President Trump fires off on the perpetrators of 'fraud,' and applauds Rudy Giuliani for his efforts. htâ€¦",Radicalism
"#VoteEarlyDay #MAGAðŸ‡ºðŸ‡¸
https://t.co/gsFSghkmdM",Radicalism
"RT @AKnowles93: ðŸš¨Help us win BIG in MichiganðŸš¨

âœ… sign up for our youth deployment

âœ… GOTV for @POTUS &amp; @JohnJamesMI 

âœ… save America from sâ€¦",Radicalism
"RT @GOPChairwoman: Entering Oct:                              
âœ…Obama â€˜12   149.1M
âœ…Hillary â€˜16:Â Â  165.0M
âœ…Trump â€˜20:Â Â  251.6M
Trump has raâ€¦",Radicalism
"The Fake News is talking about CASES, CASES, CASES. This includes many low risk people. Media is doing everything possible to create fear prior to November 3rd. The Cases are up because TESTING is way up, by far the most, and best, in the world. Mortality rate is DOWN 85% plus!",Radicalism
"...Why wonâ€™t they do it, and why are they so fast to certify a meaningless tally?",Radicalism
"RT @marklevinshow: Donald Trump the most pro-Jewish president
https://t.co/4lXrPHm8h8",Radicalism
"RT @marklevinshow: Did Joe Biden just say we have a good relationship with Hitler at one point?Â  No we did not, Joe.",Radicalism
RT @TomFitton: @realDonaldTrump Stahl's ignorance of the spying on @realDonaldTrump is shocking.,Radicalism
RT @marklevinshow: Video of Biden saying he would eliminate fracking,Radicalism
"RT @marklevinshow: The corrupt Biden family
https://t.co/Q85tCNl7jL",Radicalism
"The Governor of Georgia, and Secretary of State, refuse to let us look at signatures which would expose hundreds of thousands of illegal ballots, and give the Republican Party and me, David Perdue, and perhaps Kelly Loeffler, a BIG VICTORY...",Radicalism
"If I do not sound like a typical Washington politician, itâ€™s because Iâ€™m NOT a politician. If I do not always play by the rules of the Washington Establishment, itâ€™s because I was elected to fight for YOU, harder than anyone ever has before! https://t.co/gsFSgh2KPc https://t.co/kNuIW02Dfc",Radicalism
"...I could not sit by and watch THEM take advantage of YOU anymore. They are coming after me because I am standing in their way, and standing guard for this Country we LOVE!",Radicalism
"...For years, I watched one betrayal after another, as politicians like Joe Biden sold out American Workers at every turnâ€”shattering the lives of millions of American families while THEIR families raked in millions of dollars...",Radicalism
"Joe Biden is a corrupt politician and heâ€™s COMPROMISED. China is desperate for Biden to win because if Biden Wins, CHINA WINS â€“ and China will OWN AMERICA. This corruption is EXACTLY why I decided to run for President in the first place...",Radicalism
"RT @newsmax: Newsom, 'Bumbling Biden' and more - who are the Top 5 BIGGEST TURKEYS of the week? ðŸ¦ƒ - Newsmax TV's Grant Stinchfield @stinchfâ€¦",Radicalism
"THANK YOU to all of the Great American Patriots in The Villages, Florida! #MAGA https://t.co/CNEVwNroVE",Radicalism
"I am asking for everyone at the U.S. Capitol to remain peaceful. No violence! Remember, WE are the Party of Law &amp; Order â€“ respect the Law and our great men and women in Blue. Thank you!",Radicalism
"On the 37th anniversary of the horrendous attack on our United States Marines, Sailors, and Soldiers in Beirut, we honor the 241 heroes who lost their lives that day. We will NEVER forget them. Semper Fi!",Radicalism
I Was In Philadelphia Watching Fraud Happen. Hereâ€™s How It Went Down https://t.co/fRMw3ilbYG They shut out our Poll Watchers and Observers. Those hundreds of thousands of votes should not be allowed. Corrupt politics.,Radicalism
"Joe Bidenâ€™s response to the H1N1 Swine Flu, far less lethal than Covid 19, was one of the weakest and worst in the history of fighting epidemics and pandemics. It was pathetic, those involved have said. Joe didnâ€™t have a clue!",Radicalism
"RT @CortesSteve: The statistical case against a Biden win. 

Part 1 of 4: Turnout... https://t.co/X0yC8F88fS",Radicalism
"The Georgia recount is a joke and is being done UNDER PROTEST. Even though thousands of fraudulent votes have been found, the real number is in matching signatures. Governor must open up the unconstitutional Consent Decree and call in the Legislature!",Radicalism
They didnâ€™t even allow Republican Observers into the building to watch. A terrible insult to our Constitution! https://t.co/Q8RgaTs6ev,Radicalism
"RT @OANN: Attorney diGenova says fraud, deception in Pa. election is â€˜truly staggeringâ€™ - https://t.co/LnSJ69l4s5 #OANN https://t.co/DxRDHyâ€¦",Radicalism
RT @DrMarcSiegel: My new book separates FACT from FICTION in the Covid-19 Epidemic. COVID: The Politics of Fear and the Power of Science isâ€¦,Radicalism
These are the things and events that happen when a sacred landslide election victory is so unceremoniously &amp; viciously stripped away from great patriots who have been badly &amp; unfairly treated for so long. Go home with love &amp; in peace. Remember this day forever!,Radicalism
"â€œThe numbers have not improved, it is still 71% out of balanceâ€, stated Wayne County, Michigan,  Canvassers. â€œThere is widespread irregularities in poll numbers.â€ There are â€œmore votes than peopleâ€. The two harassed patriot Canvassers refuse to sign the papers!",Radicalism
RT @OANN: Data group exposes widespread mail-in ballot fraud - https://t.co/GHSjhkq0sF #OANN https://t.co/Tc0VqMDeyA,Radicalism
".@SeanParnellUSA is a bright star for Pennsylvania. Military, Vets, Low Taxes and your 2nd Amendment will be totally protected. His opponent is a weak and ineffective puppet for Pelosi and her new Radical Left friends. Vote for Sean Parnell!",Radicalism
Obama spied on our campaign - and got caught! https://t.co/HyQW0v2SD4,Radicalism
"So important to VOTE for Republicans in the House. Break away from Pelosi and her high Taxing new Radical Left friends. Protect your 2nd Amendment, Military, Vets, and sooo much more!",Radicalism
